Date,Open,High,Low,Close,Volume
5/9/2014 16:00:00,43.37,44.14,42.9,43.77,1776386
5/12/2014 16:00:00,44,45.04,44,44.77,2322683
5/13/2014 16:00:00,45.47,46.78,45.23,45.38,3562421
5/14/2014 16:00:00,45.01,45.4,44.47,45.2,1617736
5/15/2014 16:00:00,44.95,45.23,44.05,44.67,1966319
5/16/2014 16:00:00,44.5,45.24,44.4,45.15,1065472
5/19/2014 16:00:00,44.85,45.8,44.85,45.67,979239
5/20/2014 16:00:00,45.4,45.96,44.33,44.45,1441106
5/21/2014 16:00:00,44.41,45.1,44.26,44.79,1373750
5/22/2014 16:00:00,44.77,45.44,44.51,45.15,792209
5/23/2014 16:00:00,45.12,45.64,44.76,45.3,1229841
5/27/2014 16:00:00,45.62,45.64,44.59,44.86,1935167
5/28/2014 16:00:00,44.94,45.15,43.98,44.69,2028229
5/29/2014 16:00:00,45,45.25,44.32,44.43,1391773
5/30/2014 16:00:00,44.73,45,44,44.63,1847905
6/2/2014 16:00:00,44.6,44.62,43.14,43.49,3133466
6/3/2014 16:00:00,43.67,43.89,43.22,43.27,2281507
6/4/2014 16:00:00,43.19,43.49,42.62,42.98,2560577
6/5/2014 16:00:00,43.87,44.2,42.79,42.87,3567339
6/6/2014 16:00:00,43.26,44.63,42.9,44.42,3972841
6/9/2014 16:00:00,44.89,45.35,44.63,44.99,3740221
6/10/2014 16:00:00,45.23,46.29,45.12,45.48,3547996
6/11/2014 16:00:00,45.74,45.79,44.08,44.3,5857672
6/12/2014 16:00:00,37.2,38.5,37,37.25,36568155
6/13/2014 16:00:00,37.21,37.64,36.26,37.61,13794829
6/16/2014 16:00:00,37.5,38.3,37.44,38.25,5504262
6/17/2014 16:00:00,38.08,39.06,38,38.71,5026891
6/18/2014 16:00:00,39.4,40.3,38.92,39.88,5507966
6/19/2014 16:00:00,40.2,40.47,39.99,40.27,4052812
6/20/2014 16:00:00,40.2,40.43,39.98,40.23,2694248
6/23/2014 16:00:00,41.59,41.94,41.04,41.25,6328226
6/24/2014 16:00:00,41.02,41.66,40.71,41.11,3328718
6/25/2014 16:00:00,41,41.56,40.8,41.12,1898705
6/26/2014 16:00:00,41.11,41.25,40.15,40.49,2405379
6/27/2014 16:00:00,40.34,40.66,40.01,40.42,1904116
6/30/2014 16:00:00,39.9,40.67,39.52,40.48,2441767
7/1/2014 16:00:00,40.38,40.75,39.9,40.27,2266819
7/2/2014 16:00:00,40.28,41.69,40.27,41.4,2569590
7/3/2014 16:00:00,43.06,43.71,42.16,42.6,4047574
7/7/2014 16:00:00,42.04,42.16,40.73,40.82,2210082
7/8/2014 16:00:00,41.31,41.31,40.05,40.75,1777838
7/9/2014 16:00:00,40.56,41.07,40.17,40.29,1834100
7/10/2014 16:00:00,39.89,40.24,39.26,39.98,2024821
7/11/2014 16:00:00,39.79,40.25,39.71,40.17,1461835
7/14/2014 16:00:00,40.38,40.38,38.81,38.87,2528804
7/15/2014 16:00:00,39.11,39.19,38.57,38.66,1800978
7/16/2014 16:00:00,39.04,39.04,37.83,38.11,2772054
7/17/2014 16:00:00,37.94,38.94,37.76,37.98,2440711
7/18/2014 16:00:00,38.36,38.36,37.52,38.15,2497740
7/21/2014 16:00:00,38.06,38.06,37.26,37.51,2010559
7/22/2014 16:00:00,37.74,37.83,37.46,37.53,1583812
7/23/2014 16:00:00,37.59,37.76,37.28,37.56,2156340
7/24/2014 16:00:00,37.93,39.64,37.81,39.51,4198001
7/25/2014 16:00:00,39.13,39.56,38.84,39.03,1582821
7/28/2014 16:00:00,38.98,39.55,38.55,39.45,1264071
7/29/2014 16:00:00,39.5,39.71,38.75,39.17,1520742
7/30/2014 16:00:00,39.51,39.67,39.1,39.45,1378388
7/31/2014 16:00:00,39.46,39.97,38.41,38.47,3119906
8/1/2014 16:00:00,38.68,39.31,38.12,38.3,2035511
8/4/2014 16:00:00,38.4,38.63,37.89,38.5,1214149
8/5/2014 16:00:00,38.19,39.03,38.1,38.7,2472704
8/6/2014 16:00:00,38.6,40.35,38.6,39.97,3964170
8/7/2014 16:00:00,40.15,40.49,38.91,39.03,2799247
8/8/2014 16:00:00,40.01,40.39,39.45,40.11,7146917
8/11/2014 16:00:00,40.29,40.57,39.63,40.38,1946152
8/12/2014 16:00:00,40.41,40.7,39.23,39.29,1731717
8/13/2014 16:00:00,39.46,39.53,38.52,38.77,1724848
8/14/2014 16:00:00,38.92,39.04,38.29,38.75,1376625
8/15/2014 16:00:00,38.72,38.97,37.9,38.37,1585132
8/18/2014 16:00:00,38.68,38.96,38.52,38.79,1631013
8/19/2014 16:00:00,39.01,40.09,38.91,39.99,2778837
8/20/2014 16:00:00,39.94,40.25,39.61,40,2222813
8/21/2014 16:00:00,40.02,40.25,39.67,39.8,1586008
8/22/2014 16:00:00,39.92,40.66,39.5,40.45,2473815
8/25/2014 16:00:00,40.81,41,40.3,40.83,1769999
8/26/2014 16:00:00,40.87,42.14,40.77,41.67,2347070
8/27/2014 16:00:00,41.67,41.94,41.28,41.49,1371587
8/28/2014 16:00:00,40.75,41,40.34,40.59,1799366
8/29/2014 16:00:00,40.63,40.63,39.7,39.93,2074938
9/2/2014 16:00:00,40.07,40.28,39.65,40.11,1949065
9/3/2014 16:00:00,40.2,40.32,39.1,39.13,2712772
9/4/2014 16:00:00,39.23,39.54,38.97,39.04,2335982
9/5/2014 16:00:00,38.85,39.21,38.51,39.14,1925447
9/8/2014 16:00:00,39.16,39.43,39.02,39.07,2615546
9/9/2014 16:00:00,39.02,39.1,38.55,38.68,2521649
9/10/2014 16:00:00,38.65,38.72,37.81,38.39,5105310
9/11/2014 16:00:00,43.69,45.49,42.65,43.73,28295832
9/12/2014 16:00:00,43.68,45.5,43.62,45.19,8979028
9/15/2014 16:00:00,44.8,45.08,43.71,44.2,3454724
9/16/2014 16:00:00,43.98,44.3,43.17,43.44,3033182
9/17/2014 16:00:00,43.52,44.27,43.38,44.01,2645365
9/18/2014 16:00:00,44.02,44.71,43.86,44.3,1970248
9/19/2014 16:00:00,44.51,44.77,42.85,43.24,3291061
9/22/2014 16:00:00,43.55,43.55,41.62,41.73,2264158
9/23/2014 16:00:00,41.67,42.49,41.52,41.96,3220468
9/24/2014 16:00:00,42.25,42.83,41.83,42.66,1925158
9/25/2014 16:00:00,42.32,42.75,41.66,42.23,1513541
9/26/2014 16:00:00,42.24,43.13,42.05,42.99,2036402
9/29/2014 16:00:00,42.6,42.66,42.04,42.27,1491237
9/30/2014 16:00:00,42.27,42.46,41.63,42.01,1941942
10/1/2014 16:00:00,41.81,42.01,41.19,41.46,2199999
10/2/2014 16:00:00,41.15,42.66,40.07,42.36,4869111
10/3/2014 16:00:00,42.5,43,41.87,42.07,1857854
10/6/2014 16:00:00,42.39,42.39,41.07,41.33,1374814
10/7/2014 16:00:00,41.08,41.24,40.65,41,1435459
10/8/2014 16:00:00,41.03,42.32,40.91,42.23,1942459
10/9/2014 16:00:00,41.78,42,40.93,41.07,1830285
10/10/2014 16:00:00,40.96,41.33,40.05,40.35,1504939
10/13/2014 16:00:00,40.26,40.66,39.01,39.08,2510883
10/14/2014 16:00:00,39.19,40.2,39.15,39.44,3898546
10/15/2014 16:00:00,39,39.85,37.86,39.6,2233688
10/16/2014 16:00:00,38.88,40.07,38.26,40,2593026
10/17/2014 16:00:00,40,40.37,38.67,38.84,1653440
10/20/2014 16:00:00,38.87,40.6,38.75,40.49,2779079
10/21/2014 16:00:00,40.81,41.28,40.62,41.2,1232338
10/22/2014 16:00:00,41.2,42.09,40.85,40.85,1452645
10/23/2014 16:00:00,41.48,42.37,40.94,41.41,1483916
10/24/2014 16:00:00,41.4,41.73,40.8,41.4,849912
10/27/2014 16:00:00,41.31,41.84,40.37,41.51,1190545
10/28/2014 16:00:00,41.53,41.77,40.75,41.73,1206956
10/29/2014 16:00:00,41.53,41.68,40.75,41.18,1238762
10/30/2014 16:00:00,40.56,42.06,40.48,41.68,1059693
10/31/2014 16:00:00,41.93,42.24,41.43,41.65,1082201
11/3/2014 16:00:00,41.8,42.18,41.52,41.93,1143390
11/4/2014 16:00:00,41.64,41.77,40.87,41.52,1270236
11/5/2014 16:00:00,41.58,41.71,41.13,41.29,905010
11/6/2014 16:00:00,41.29,42.99,41.21,42.78,1872908
11/7/2014 16:00:00,42.75,43.89,42.36,43.76,1800454
11/10/2014 16:00:00,43.72,44.55,42.81,43.3,1552697
11/11/2014 16:00:00,43.16,43.35,42.66,43.18,1411413
11/12/2014 16:00:00,43.16,45.95,43.15,45.66,3809456
11/13/2014 16:00:00,45.88,46.25,44.87,45.19,3556849
11/14/2014 16:00:00,44.25,45.34,44.15,44.99,1980100
11/17/2014 16:00:00,44.97,45.08,44.24,44.42,1501628
11/18/2014 16:00:00,45.3,45.97,44.73,44.8,3127355
11/19/2014 16:00:00,44.91,45.69,44.62,45.6,1549602
11/20/2014 16:00:00,45.63,47.18,45.3,45.88,2910664
11/21/2014 16:00:00,46.52,47.15,45.94,46.91,2402412
11/24/2014 16:00:00,46.91,47.32,46.3,46.93,3844976
11/25/2014 16:00:00,47.38,49.34,47.15,48.67,5254318
11/26/2014 16:00:00,49.2,49.2,47.86,48.34,1749781
11/28/2014 16:00:00,48.64,48.93,48.12,48.19,968262
12/1/2014 16:00:00,48.2,48.23,46.82,47.04,2826009
12/2/2014 16:00:00,46.51,47,45.81,46.06,2137458
12/3/2014 16:00:00,46.25,46.59,45.39,45.71,2407548
12/4/2014 16:00:00,45.86,47.18,45.6,45.92,3486662
12/5/2014 16:00:00,45.96,46.11,44.97,45.51,3049215
12/8/2014 16:00:00,45.51,45.7,44.36,44.93,3617325
12/9/2014 16:00:00,45.72,47.88,45.71,47.73,5860980
12/10/2014 16:00:00,48.1,48.72,46.49,46.7,7331631
12/11/2014 16:00:00,49.89,52.17,49.65,50.96,15890614
12/12/2014 16:00:00,51.09,53.88,50.93,52.95,9110891
12/15/2014 16:00:00,52.91,54.41,52.65,53.87,4583091
12/16/2014 16:00:00,53.5,53.84,52.35,52.5,3209486
12/17/2014 16:00:00,52.57,53.35,52.39,53.24,2302740
12/18/2014 16:00:00,54,54.1,52.57,53.15,2580884
12/19/2014 16:00:00,52.95,53.63,52.54,53.5,2825850
12/22/2014 16:00:00,53.59,54.41,53.55,53.96,1776530
12/23/2014 16:00:00,54,55.16,53.91,54.56,1933156
12/24/2014 16:00:00,54.45,55,54.08,54.4,510312
12/26/2014 16:00:00,54.43,55.03,54.31,54.77,963256
12/29/2014 16:00:00,54.95,56.4,54.72,55.38,2634784
12/30/2014 16:00:00,54.51,55.92,54.32,55.75,1544791
12/31/2014 16:00:00,55.54,56.93,55.34,55.79,1784348
1/2/2015 16:00:00,56.17,56.8,54.65,55.34,1648662
1/5/2015 16:00:00,56.29,57.48,55.68,55.96,3152061
1/6/2015 16:00:00,55.76,56.15,54.42,55.57,3406183
1/7/2015 16:00:00,56.41,58.01,56.16,57.65,5047487
1/8/2015 16:00:00,58.2,59.65,58,59.07,5225401
1/9/2015 16:00:00,58.85,59.22,57.85,58.63,2238051
1/12/2015 16:00:00,62.32,63.8,61.36,62.59,10326672
1/13/2015 16:00:00,62.7,64.27,62.69,63.06,3620023
1/14/2015 16:00:00,62.32,63.4,61.5,63.4,3441674
1/15/2015 16:00:00,63.42,63.9,62.05,62.51,2428097
1/16/2015 16:00:00,62.25,63.05,61.36,63,2405858
1/20/2015 16:00:00,63.03,63.23,62.29,63,1698109
1/21/2015 16:00:00,62.94,63.59,62.52,62.86,1685472
1/22/2015 16:00:00,62.8,64.28,62.37,63.76,1996770
1/23/2015 16:00:00,65.78,66.71,65.4,66.2,4607730
1/26/2015 16:00:00,65.85,66.76,65.18,66.76,2095876
1/27/2015 16:00:00,66.07,67.71,65.55,67.48,1901114
1/28/2015 16:00:00,67.53,67.69,66.04,66.16,1664951
1/29/2015 16:00:00,66.12,67.46,65.82,67.19,2094236
1/30/2015 16:00:00,66.9,67.04,65.85,66.24,2603700
2/2/2015 16:00:00,66.07,66.47,64.83,65.52,2317454
2/3/2015 16:00:00,65.8,66.74,65.22,66.49,2051439
2/4/2015 16:00:00,66.43,66.95,65.58,65.66,1764838
2/5/2015 16:00:00,65.99,65.99,64.91,65.29,1624588
2/6/2015 16:00:00,65.27,65.46,64.04,64.44,1959940
2/9/2015 16:00:00,64.21,65.67,64.21,65.43,1311366
2/10/2015 16:00:00,65.72,66.15,65.18,65.76,978307
2/11/2015 16:00:00,65.06,65.85,64.85,65.59,972559
2/12/2015 16:00:00,65.71,66.4,64.7,66.04,1145000
2/13/2015 16:00:00,66.05,66.63,65.67,65.98,1133402
2/17/2015 16:00:00,64.96,66.24,64.85,66,1140705
2/18/2015 16:00:00,65.55,66.99,65.5,66.42,1075537
2/19/2015 16:00:00,66.5,67.9,66.42,66.89,1299645
2/20/2015 16:00:00,67.12,67.55,66.36,67.37,1038550
2/23/2015 16:00:00,66.91,67.25,65.97,66.08,1215765
2/24/2015 16:00:00,66.11,66.69,65.77,66.1,808146
2/25/2015 16:00:00,66.04,67.69,65.83,67.09,1334658
2/26/2015 16:00:00,67.47,67.47,66.3,66.48,1123522
2/27/2015 16:00:00,66.73,68.69,66.42,68.44,2116616
3/2/2015 16:00:00,68.85,68.99,66.54,67.49,1733561
3/3/2015 16:00:00,67.46,67.47,65.47,65.87,1664178
3/4/2015 16:00:00,65.64,66.33,64.86,65.52,1459779
3/5/2015 16:00:00,65.59,68,64.73,64.85,2183278
3/6/2015 16:00:00,62.16,62.59,60.55,62.3,5404131
3/9/2015 16:00:00,62.09,62.49,61.38,62.24,2136819
3/10/2015 16:00:00,62.1,62.59,61.6,62.08,1482619
3/11/2015 16:00:00,61.89,62.68,61.75,62.27,891874
3/12/2015 16:00:00,62.01,63.22,61.66,62.82,1389088
3/13/2015 16:00:00,63.18,64.1,62.71,63.12,1746920
3/16/2015 16:00:00,63.59,64,63.21,63.61,824211
3/17/2015 16:00:00,63.37,64.5,63.37,64.42,1093484
3/18/2015 16:00:00,64.36,64.64,63.43,64.4,1280268
3/19/2015 16:00:00,63.67,64.54,63.67,64.4,1235611
3/20/2015 16:00:00,64.46,66.18,64.31,65.74,3122769
3/23/2015 16:00:00,64.5,64.55,62.59,63.71,3780070
3/24/2015 16:00:00,63.38,64.36,63.17,63.3,2279274
3/25/2015 16:00:00,63.4,63.4,60.69,60.96,4822044
3/26/2015 16:00:00,62.6,66.89,61.8,63.97,8888973
3/27/2015 16:00:00,63.85,64.5,62.63,64.32,2901647
3/30/2015 16:00:00,64.43,65.85,64.43,64.83,1835174
3/31/2015 16:00:00,65.49,65.55,64.01,64.02,1816366
4/1/2015 16:00:00,64.3,64.3,62.62,63.1,1608744
4/2/2015 16:00:00,62.99,64.06,62.76,63.35,1168717
4/6/2015 16:00:00,63.83,65.16,63.4,64.41,1703676
4/7/2015 16:00:00,64.32,67.33,64.11,66.41,3183896
4/8/2015 16:00:00,67.99,69.94,67.9,68.71,4911540
4/9/2015 16:00:00,68.47,69.9,68.08,69.77,2672303
4/10/2015 16:00:00,69.75,70,68.84,68.86,2025148
4/13/2015 16:00:00,68.86,69.12,68.01,68.2,1160661
4/14/2015 16:00:00,68.1,68.14,66.93,67.65,1987612
4/15/2015 16:00:00,67.6,68.22,67.26,67.39,1004863
4/16/2015 16:00:00,67.35,68.08,67.1,67.5,870595
4/17/2015 16:00:00,66.91,67.18,66.42,66.7,1240741
4/20/2015 16:00:00,65.96,66.41,65.52,66.19,1506119
4/21/2015 16:00:00,65.91,66.68,65.73,66.35,779948
4/22/2015 16:00:00,66.5,66.5,65.63,65.67,685977
4/23/2015 16:00:00,65.43,66.82,65.35,66.48,855725
4/24/2015 16:00:00,66.21,67.39,66.16,66.94,844808
4/27/2015 16:00:00,67.49,67.66,65.52,65.57,1124865
4/28/2015 16:00:00,65.44,65.57,63.96,64.66,1220189
4/29/2015 16:00:00,64.32,65.06,63.72,64.7,1363921
4/30/2015 16:00:00,64.14,65.09,63.55,63.64,1807723
5/1/2015 16:00:00,63.68,64.73,63.41,63.57,2271301
5/4/2015 16:00:00,64.23,64.91,63.42,64.76,2053807
5/5/2015 16:00:00,64.63,65.1,64.03,64.31,1237590
5/6/2015 16:00:00,64.47,65.14,64.05,65.04,1356580
5/7/2015 16:00:00,64.95,66,64.57,65.31,1089811
5/8/2015 16:00:00,65.45,66.28,65.32,65.49,837441
5/11/2015 16:00:00,65.55,66.18,64.83,65.67,1161027
5/12/2015 16:00:00,65.31,65.6,63.83,64.7,1253965
5/13/2015 16:00:00,64.7,65.14,64.05,64.41,1089358
5/14/2015 16:00:00,64.4,65.65,63.58,65.2,1186010
5/15/2015 16:00:00,65.45,65.56,64.45,64.49,996539
5/18/2015 16:00:00,64.5,65.36,64.1,64.58,1343547
5/19/2015 16:00:00,64.38,64.95,62.97,63,1962757
5/20/2015 16:00:00,62.85,62.93,60.96,61.91,2350543
5/21/2015 16:00:00,61.35,61.57,60.07,60.5,3705592
5/22/2015 16:00:00,60.52,61.49,59.54,61.16,2901060
5/26/2015 16:00:00,60.27,61.31,59.79,60.27,2050019
5/27/2015 16:00:00,59.74,61.73,59.3,61.12,1985931
5/28/2015 16:00:00,61.12,61.75,60.91,61.23,1266073
5/29/2015 16:00:00,61.19,61.65,59.6,59.79,2754855
6/1/2015 16:00:00,60.47,60.99,59.71,59.98,2097157
6/2/2015 16:00:00,60.14,60.65,58.25,59.8,3876553
6/3/2015 16:00:00,59.84,61.77,59.32,61.27,2322559
6/4/2015 16:00:00,60.5,61.84,60.05,61.35,1395572
6/5/2015 16:00:00,61.95,64.05,61.8,63.8,3550145
6/8/2015 16:00:00,63.45,63.73,60.78,61.52,5435871
6/9/2015 16:00:00,65.64,68.35,64.81,68.27,16031025
6/10/2015 16:00:00,68.56,68.62,65.7,66.77,5547262
6/11/2015 16:00:00,65.55,66.18,64.76,66.07,4759659
6/12/2015 16:00:00,65.54,66.77,65.51,66.48,1945460
6/15/2015 16:00:00,66.27,67.46,65.82,66.82,1831132
6/16/2015 16:00:00,66.82,67.63,66.61,67.26,1411882
6/17/2015 16:00:00,67.24,67.55,66.64,66.93,1555430
6/18/2015 16:00:00,67.12,67.64,66.59,66.61,1467996
6/19/2015 16:00:00,66.05,66.75,65.7,65.99,3001280
6/22/2015 16:00:00,66.49,66.91,66,66.34,1753931
6/23/2015 16:00:00,66.84,68.83,66.72,68.8,4439761
6/24/2015 16:00:00,68.83,68.88,67.36,67.42,1638848
6/25/2015 16:00:00,67.89,68.13,67.2,67.56,1415661
6/26/2015 16:00:00,67.34,68.48,66.6,67.09,10089356
6/29/2015 16:00:00,66.26,66.71,64.73,64.8,1616689
6/30/2015 16:00:00,65.17,65.47,64.25,65.3,1688326
7/1/2015 16:00:00,65.52,65.99,64.75,65.05,1462912
7/2/2015 16:00:00,65.06,65.45,63.95,65.18,1366278
7/6/2015 16:00:00,64.87,65.55,63.95,64.3,1855760
7/7/2015 16:00:00,64.73,65.94,63.17,65.68,2141490
7/8/2015 16:00:00,65.04,65.63,63.83,63.97,1399612
7/9/2015 16:00:00,64.81,65.2,62.39,62.46,2206394
7/10/2015 16:00:00,63.23,63.48,62.17,63,2090214
7/13/2015 16:00:00,63.44,64.48,63.39,64.11,1311817
7/14/2015 16:00:00,64.21,64.4,63.68,63.92,1127357
7/15/2015 16:00:00,63.77,64.1,63.31,63.42,1429143
7/16/2015 16:00:00,63.31,63.57,62.28,62.78,1372447
7/17/2015 16:00:00,62.9,63.17,62.26,62.94,1360216
7/20/2015 16:00:00,62.9,63.73,62.77,63.36,888889
7/21/2015 16:00:00,63.43,63.74,62.34,62.77,1415830
7/22/2015 16:00:00,62.45,63.28,62.22,62.86,1463106
7/23/2015 16:00:00,63.29,64.82,61.9,62,1953990
7/24/2015 16:00:00,62.07,62.75,60.48,61.24,1991789
7/27/2015 16:00:00,60.79,61.44,59.86,61.17,2211511
7/28/2015 16:00:00,61.29,63.73,61.25,63.22,2047675
7/29/2015 16:00:00,63.17,63.86,62.45,63.74,1355125
7/30/2015 16:00:00,63.67,63.83,62.84,63.07,1614783
7/31/2015 16:00:00,63.29,63.58,62.59,62.86,1486599
8/3/2015 16:00:00,62.78,62.96,61.13,61.87,1654016
8/4/2015 16:00:00,62.26,63.24,61.85,62.57,1453541
8/5/2015 16:00:00,62.43,63.13,62.43,62.69,1433708
8/6/2015 16:00:00,62.91,62.98,61.94,62.27,1608125
8/7/2015 16:00:00,62.16,62.48,61.34,62.37,1327987
8/10/2015 16:00:00,63.05,64.4,62.62,63.99,1626415
8/11/2015 16:00:00,63.34,64.75,62.76,64.45,1520051
8/12/2015 16:00:00,63.72,64.12,61.38,63.02,2099061
8/13/2015 16:00:00,63.3,64.95,63.2,64.5,1316869
8/14/2015 16:00:00,64.27,65.37,64.15,65.17,1196678
8/17/2015 16:00:00,65.15,66.5,64.57,66.37,1712319
8/18/2015 16:00:00,66.35,66.98,66.15,66.7,1712936
8/19/2015 16:00:00,66.43,66.43,65.05,65.36,1387889
8/20/2015 16:00:00,64.81,64.88,62.8,62.96,1679282
8/21/2015 16:00:00,62.37,63.06,60.62,61.95,2081012
8/24/2015 16:00:00,58.4,60.8,55.16,59.07,3460412
8/25/2015 16:00:00,61.5,61.9,58.69,58.7,1859539
8/26/2015 16:00:00,60.33,60.77,59.05,60.31,2525361
8/27/2015 16:00:00,61.6,63.7,61.3,62.64,2907096
8/28/2015 16:00:00,62.62,63.48,61.97,63.17,1456135
8/31/2015 16:00:00,63.08,64.43,63.08,64.01,2125307
9/1/2015 16:00:00,62.82,63.76,62.22,63.07,1858846
9/2/2015 16:00:00,63.85,65.48,63.66,65.36,3224745
9/3/2015 16:00:00,66.05,66.88,64.6,64.95,3005621
9/4/2015 16:00:00,64.59,66.11,64.32,65.68,2222758
9/8/2015 16:00:00,66.33,66.99,65.33,65.89,3117280
9/9/2015 16:00:00,66.39,66.44,61.22,64.05,4524784
9/10/2015 16:00:00,60.07,60.8,52.88,53.54,31695301
